2022-04-01 11:29:46 strips_hgn.utils.logging_setup INFO     Writing logs to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/strips_hgn.log
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_12.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_12.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_12.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_12.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.10219s. Context: {'domain': 'blocksworld', 'problem': 'bw-rand-7'}
2022-04-01 11:29:48 strips_hgn.training_data.generate DEBUG    Generated 9 state-value pairs for bw-rand-7
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_13.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_13.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_13.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_13.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.training_data.generate WARNING  Initial state for <strips_hgn.planning.strips._PyperplanSTRIPSProblem object at 0x7fe73e146250> is already a goal state!
2022-04-01 11:29:48 strips_hgn.training_data.generate DEBUG    Generated 0 state-value pairs for bw-rand-2
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_14.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_14.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_14.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_14.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.14682s. Context: {'domain': 'blocksworld', 'problem': 'bw-rand-8'}
2022-04-01 11:29:48 strips_hgn.training_data.generate DEBUG    Generated 21 state-value pairs for bw-rand-8
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_15.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_15.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_15.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_15.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09549s. Context: {'domain': 'blocksworld', 'problem': 'bw-rand-5'}
2022-04-01 11:29:48 strips_hgn.training_data.generate DEBUG    Generated 9 state-value pairs for bw-rand-5
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_16.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_16.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_16.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_16.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.training_data.generate WARNING  Initial state for <strips_hgn.planning.strips._PyperplanSTRIPSProblem object at 0x7fe73e0e2160> is already a goal state!
2022-04-01 11:29:48 strips_hgn.training_data.generate DEBUG    Generated 0 state-value pairs for bw-rand-2
2022-04-01 11:29:48 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_17.problem.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_17.problem.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl', '/home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_17.problem.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2022-04-01 11:29:48 root         INFO     Running translator.
2022-04-01 11:29:48 root         INFO     translator stdin: None
2022-04-01 11:29:48 root         INFO     translator time limit: None
2022-04-01 11:29:48 root         INFO     translator memory limit: None
2022-04-01 11:29:48 root         INFO     translator command line string: /home/ubuntu/STRIPS-HGN/pytorch_latest_p36/bin/python3 /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/domain.pddl /home/ubuntu/STRIPS-HGN/benchmarks/blocks-slaney/training_sets/task_17.problem.pddl --sas-file output.sas
2022-04-01 11:29:48 root         INFO     Running search (release).
2022-04-01 11:29:48 root         INFO     search stdin: output.sas
2022-04-01 11:29:48 root         INFO     search time limit: None
2022-04-01 11:29:48 root         INFO     search memory limit: None
2022-04-01 11:29:48 root         INFO     search command line string: /home/ubuntu/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2022-04-01 11:29:48 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.11403s. Context: {'domain': 'blocksworld', 'problem': 'bw-rand-8'}
